id,source,sender,subject,body,timestamp,category,priority_label,action_required,action_text,label_source,confidence,decision_path
sms_379,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 15-Dec-24 16:57 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-15T16:57:59+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_380,sms,JA-JioPay,(none),"15-Dec-24 16:57 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-15T16:59:03+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_381,sms,AX-AXISBK,(none),"INR 60.00 debited A/c no. XX4634 15-12-24, 18:12:51 UPI/P2A/070883591358/KALUVA VENKATA CHAL Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-15T18:12:53+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_382,sms,JK-NSESMS,(none),"UPSTOX SECURITIES PRIVATE LIMI on 07-12-24 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",2024-12-16T05:18:14+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_383,sms,+919963797471,(none),Can't talk now. What's up?,2024-12-16T09:17:26+00:00,personal,low,0,,llm,0.95,llm
sms_384,sms,+919963797471,(none),Bhai,2024-12-16T09:17:37+00:00,social,low,0,,llm,0.95,llm
sms_385,sms,+919963797471,(none),Ticket,2024-12-16T09:17:40+00:00,personal,low,0,,llm,0.5,llm
sms_386,sms,+919963797471,(none),Ok,2024-12-16T09:17:55+00:00,personal,low,0,,llm,0.95,llm
sms_387,sms,+919963797471,(none),Chestha,2024-12-16T09:17:59+00:00,personal,low,0,,llm,0.95,llm
sms_388,sms,TM-IRSMSa,(none),"PNR-8726815406 Trn:09575 Dt:16-12-24 Frm BRC to NZB Cls:SL P1-RC,S12,31 Boarding allowed from BRC only Chart Prepared Url for coach position: https://enquiry.indianrail.gov.in/mntes/C?u=enjljNp9qNfkfggiN8fg For Enquiry/Complaint/Assistance, please dial 139 IR-CRIS",2024-12-16T09:45:51+00:00,shipping,medium,0,,llm,0.95,llm
sms_389,sms,JE-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-16T13:40:24+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_390,sms,JK-620046,(none),"Introducing New ISD minute packs for USA, Canada, Australia, New Zealand, UAE, Saudi Arabia and other popular countries. Packs starting at just Rs. 39. Applicable on prepaid & postpaid Jio numbers. To know more about ISD packs and to Recharge Visit: www.jio.com/r/Ag8jAQKSb",2024-12-16T14:36:45+00:00,promotion,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_391,sms,JD-620016,(none),"Rs. 3599 Jio వార్షిక ప్లాన్‌తో ఒక సంవత్సరం పాటు కనెక్ట్ అయి ఉండండి మరియు 2.5 GB/రోజు పొందండి. అలాగే, అపరిమిత 5G డేటా & వాయిస్‌ని ఆస్వాదించండి. ఇప్పుడే రీచార్జ్ చేయండి: www.jio.com/r/QHpXXyJaE",2024-12-16T15:02:47+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_392,sms,AD-AxisBk,(none),"INR 1000.00 debited A/c no. XX4634 16-12-24, 16:37:49 UPI/P2A/330483688554/MADDIBOINA MAHENDRA Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T16:37:50+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_393,sms,VK-rapido,(none),<#> 660894 is the OTP for Rapido app verification. Vku3h7qjnN2 - Rapido,2024-12-16T16:38:46+00:00,security,high,1,Use OTP 660894; do not share.,rule+llm_agree,0.98,rule+llm_agree
sms_394,sms,AX-AXISBK,(none),"INR 49.00 debited A/c no. XX4634 16-12-24, 16:57:40 UPI/P2M/447052809528/Shree Sai Petroleum Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T16:57:41+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_395,sms,AD-AXISBK,(none),"INR 100.00 debited A/c no. XX4634 16-12-24, 17:11:43 UPI/P2M/876130861540/Gopal Sweet and Far Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T17:11:44+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_396,sms,JD-AXISBK,(none),"INR 78.00 debited A/c no. XX4634 16-12-24, 17:16:31 UPI/P2M/942115312953/PRAGATENTERPRISE Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T17:16:32+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_397,sms,AX-AxisBk,(none),"INR 25.00 debited A/c no. XX4634 16-12-24, 17:17:08 UPI/P2M/316200754711/PRAGATENTERPRISE Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T17:17:09+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_398,sms,VM-AXISBK,(none),"INR 180.00 debited A/c no. XX4634 16-12-24, 17:40:11 UPI/P2M/046918714557/BHAVANI JODHPUR SWE Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T17:40:17+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_399,sms,AX-AxisBk,(none),"INR 12.00 debited A/c no. XX4634 16-12-24, 18:28:26 UPI/P2M/916445994451/Jay Ambe Provision Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T18:28:28+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_400,sms,AD-AxisBk,(none),"INR 3500.00 debited A/c no. XX4634 16-12-24, 19:02:51 UPI/P2A/750617445808/VASAM RAMESH Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T19:02:52+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_401,sms,AD-AxisBk,(none),"INR 182.00 debited A/c no. XX4634 16-12-24, 19:37:32 UPI/P2A/424719164654/Mr KARANKUMAR GOVIN Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-16T19:37:33+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_402,sms,TX-SBIUPI,(none),Dear UPI user A/C X6996 debited by 16.0 on date 16Dec24 trf to NIDHI ENTERPRISE Refno 349827444642. If not u? call 1800111109. -SBI,2024-12-16T19:49:01+00:00,transaction,high,1,Verify transaction; call 1800111109 if unauthorised,llm,0.99,llm
sms_403,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 16-Dec-24 19:44 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-16T19:54:55+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_404,sms,JA-JioPay,(none),"16-Dec-24 19:44 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-16T19:59:56+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_405,sms,VD-MMTRIP,(none),"Dear Customer, We have received a refund request for MakeMyTrip booking ID NR7411790001694819. We are currently reviewing your refund request and will share an update soon. You can track the progress of your refund request here:  https://mmyt.co/MMTRIP/4jJwVEe5 Team MakeMyTrip",2024-12-16T20:06:15+00:00,transaction,medium,0,,llm,0.95,llm
sms_406,sms,VM-MMTRIP,(none),"Dear Customer, Your refund request for MakeMyTrip booking ID NR7411790001694819 has been reviewed and processed successfully. We would like to inform you that the refund for wallet is available instantly, while processing refund into a bank account takes a few days. If you would like us to transfer the refund to your bank account/credit card/original payment mode, please select 'Transfer My Cash to bank account/credit card/original payment mode' in your Wallet section. Click here track your refund details and to transfer My Cash: https://mmyt.co/MMTRIP/XM6OwZaj | Team MakeMyTrip",2024-12-16T20:07:15+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_407,sms,JA-JioPay,(none),"16-Dec-24 20:08 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-16T20:08:03+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_408,sms,JA-JIOPAY,(none),"ALERT! 100% of daily data exhausted as on 16-Dec-24 20:23 ! Jio Number : 6304993823  Daily quota as per plan : 2 GB Daily data quota will be restored on : 17-Dec-24 00:35 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",2024-12-16T20:44:55+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_409,sms,JA-JIOPAY,(none),"16-Dec-24 20:23 నాటికి 100% రోజువారీ 2 GB డేటా కోటా అయిపోయింది. జియో నంబరు: 6304993823 రోజువారీ హై స్పీడ్ డేటా కోటా 17-Dec-24 00:35 గంటలకు పునరుద్ధరించబడుతుంది. మీరు మీ డేటా కోటాను ఎక్కడ వినియోగించారో తెలుసుకోవడానికి, ఈ లింకు http://tiny1.jio.com/HelpfulTips ను క్లిక్ చేయండి.",2024-12-16T20:47:29+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_410,sms,JA-JioPay,(none),"ATTENTION! 90% of daily data daily data used as on 16-Dec-24 20:15 ! Jio Number : 6304993823 Daily quota as per plan :2 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-16T20:51:25+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_411,sms,JD-AXISBK,(none),Your A/c has been debited towards VISHAL MEGA MART LIMITED for INR 14820.00 on 17-12-24. a7bca4fbfc9b41fea50bb02f65c9f396@axl - Axis Bank,2024-12-17T04:12:34+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_412,sms,916302386110,(none),"Dear Customer, You have 2 missed calls from +916302386110 The last missed call was at 07:51 AM on 17-Dec-2024 Thankyou, Team Jio.",2024-12-17T07:52:52+00:00,notification,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_413,sms,JA-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-17T08:40:08+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_414,sms,JX-JIOSVC,(none),"జియోకు కాల్  చేసినందుకు ధన్యవాదాలు. Jio కి సంబంధించిన ఏవైనా వివరాల కోసం, మీ 24X7 వర్చువల్ అసిస్టెంట్ అయిన HelloJio ని ఉపయోగించండి. https://www.jio.com/dl/ask_jio క్లిక్ చేయండి",2024-12-17T08:42:04+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_415,sms,JA-JIOSVC,(none),"Jio కు కాల్ చేసినందుకు ధన్యవాదములు! మీ Jio నంబర్ యొక్క బ్యాలన్స్, వ్యాలిడిటీ, ప్రస్తుతప్లాన్ వివరాలు, కొత్త ఆఫర్లు మరియు మరెన్నో వివరాలు లభిస్తాయి. ఇప్పుడే చూడడానికి ఈ లింక్ https://www.jio.com/dl/dashboard_home క్లిక్ చేయండి",2024-12-17T08:53:04+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_416,sms,JA-JioPay,(none),"17-Dec-24 17:17 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-17T17:18:09+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_417,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 17-Dec-24 17:17 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-17T17:20:05+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_418,sms,AX-AxisBk,(none),"INR 10.00 debited A/c no. XX4634 17-12-24, 18:50:14 UPI/P2M/095409534006/BANDAMIDI VISHNU KU Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-17T18:50:15+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_419,sms,916304314741,(none),"Dear Customer, +916304314741 is now available to take calls.",2024-12-17T21:58:46+00:00,notification,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_420,sms,JA-JioPay,(none),"18-Dec-24 00:17 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-18T00:17:43+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_421,sms,+919618350692,(none),Bro call me emergency,2024-12-18T09:48:24+00:00,notification,medium,0,,llm,0.85,llm
sms_422,sms,AD-AXISBK,(none),"INR 20300.00 credited A/c no. XX4634 18-12-24, 10:51:00 IST UPI/P2A/872447520006/VEERA VEN/State Ban - Axis Bank",2024-12-18T10:51:02+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_423,sms,JM-620046,(none),"Introducing New ISD minute packs for USA, Canada, Australia, New Zealand, UAE, Saudi Arabia and other popular countries. Packs starting at just Rs. 39. Applicable on prepaid & postpaid Jio numbers. To know more about ISD packs and to Recharge Visit: www.jio.com/r/AhSBAW5Dk",2024-12-18T13:18:33+00:00,transaction,high,1,Verify transaction details and report if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_424,sms,JD-620016,(none),"Rs. 3599 Jio వార్షిక ప్లాన్‌తో ఒక సంవత్సరం పాటు కనెక్ట్ అయి ఉండండి మరియు 2.5 GB/రోజు పొందండి. అలాగే, అపరిమిత 5G డేటా & వాయిస్‌ని ఆస్వాదించండి. ఇప్పుడే రీచార్జ్ చేయండి: www.jio.com/r/QIfjn5klU",2024-12-18T14:43:14+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_425,sms,VM-AXISBK,(none),"INR 30.00 debited A/c no. XX4634 18-12-24, 16:24:30 UPI/P2M/813798316771/Mr KADARI  MUNESH Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-18T16:24:31+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_426,sms,AX-AxisBk,(none),"INR 23000.00 debited A/c no. XX4634 18-12-24, 20:58:06 UPI/P2A/312591977822/VASAM RAMESH Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-18T20:58:07+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_427,sms,JD-AXISBK,(none),"INR 15000.00 debited A/c no. XX4634 18-12-24, 21:11:41 UPI/P2A/866735757414/VASAM RAMESH Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-18T21:11:42+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_428,sms,AX-AXISBK,(none),"INR 14787.00 credited A/c no. XX4634 18-12-24, 23:02:56 IST UPI/P2A/502542637990/MADDIBOIN/Union Ban - Axis Bank",2024-12-18T23:02:58+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_429,sms,JA-JioPay,(none),"19-Dec-24 00:04 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-19T00:18:50+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_430,sms,VM-AXISBK,(none),"INR 14800.00 debited A/c no. XX4634 19-12-24, 00:19:33 UPI/P2A/142941832646/VASAM RAMESH Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-19T00:19:34+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_431,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 19-Dec-24 00:04 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-19T00:29:37+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_432,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 19-Dec-24 15:39 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-19T15:40:00+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_433,sms,JA-JioPay,(none),"19-Dec-24 15:39 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-19T15:40:01+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_434,sms,JA-JioPay,(none),"19-Dec-24 17:16 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-19T17:16:37+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_435,sms,JA-JioPay,(none),"ATTENTION! 90% of daily data daily data used as on 19-Dec-24 17:29 ! Jio Number : 6304993823 Daily quota as per plan :2 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-19T17:29:50+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_436,sms,JA-JioPay,(none),"19-Dec-24 17:29 నాటికీ 90% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి. మీకు ఇతర డేటా ప్లాన్ లేకపోతే, 2 GB డేటా కోటా వినియోగించిన తరువాత మీ ఇంటర్నెట్ స్పీడ్ తగ్గుతుంది. హై స్పీడ్ ఇంటర్నెట్‌ను కొనసాగించడానికి, https://www.jio.com/dl/data_voucher క్లిక్ చేసి రీఛార్జ్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి.",2024-12-19T17:29:52+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_437,sms,JA-JIOPAY,(none),"ALERT! 100% of daily data exhausted as on 19-Dec-24 18:05 ! Jio Number : 6304993823  Daily quota as per plan : 2 GB Daily data quota will be restored on : 20-Dec-24 00:35 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",2024-12-19T18:05:16+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_438,sms,JA-JIOPAY,(none),"19-Dec-24 18:05 నాటికి 100% రోజువారీ 2 GB డేటా కోటా అయిపోయింది. జియో నంబరు: 6304993823 రోజువారీ హై స్పీడ్ డేటా కోటా 20-Dec-24 00:35 గంటలకు పునరుద్ధరించబడుతుంది. మీరు మీ డేటా కోటాను ఎక్కడ వినియోగించారో తెలుసుకోవడానికి, ఈ లింకు http://tiny1.jio.com/HelpfulTips ను క్లిక్ చేయండి.",2024-12-19T18:05:17+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_439,sms,JK-JioBal,(none),"Missed call to 1299 provides only Plan & balance details. Balance for Jio Number 6304993823:  1) Rs899_90D_2GB/D_20GB Plan:  Data: 0 MB out of 2.00 GB. Data quota renews on 20 Dec 2024, 12:35 AM. SMS: 100 out of 100/day Plan expiry: 11 Mar 2025, 08:43 PM 2) MRP 19 Plan:  Data: 1.00 GB out of 1.00 GB Plan expiry: 11 Mar 2025, 08:43 PM  For more details, click https://www.jio.com/dl/dashboard_home  For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  http://tiny.jio.com/databalance",2024-12-19T18:14:21+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_440,sms,VM-MCLBLZ,(none),"Dear User, Ace your muscle game! Buy 2kg Biozyme Performance Range @ Rs. 4799 W/Code: ZX300 today. Shop now: http://u3.mnge.co/MCLBLZ/6yZKmAE -MuscleBlaze",2024-12-19T18:15:54+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_441,sms,JD-SBIUPI,(none),Dear UPI user A/C X6996 debited by 60.0 on date 20Dec24 trf to SATYAVATHI ANGA Refno 925417890402. If not u? call 1800111109. -SBI,2024-12-20T11:00:43+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_442,sms,AD-MAXFAS,(none),Use code 01433 for verifying your mobile number with maxFashion. OTP is valid for 5 minute(s).,2024-12-20T12:22:21+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_443,sms,JD-620046,(none),"Introducing New ISD minute packs for USA, Canada, Australia, New Zealand, UAE, Saudi Arabia and other popular countries. Packs starting at just Rs. 39. Applicable on prepaid & postpaid Jio numbers. To know more about ISD packs and to Recharge Visit: www.jio.com/r/Aiza2KrG8",2024-12-20T13:21:19+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_444,sms,BW-NEUTTN,(none),"Hi Vasam, Get up to 40% off on 40+ International Watch brands only at HELIOS- The Premium Watch Store. Visit now http://m.tneu.in/NEUTTN/8NxGG0M",2024-12-20T14:19:55+00:00,promotion,low,0,,llm,0.95,llm
